seq_id,tm
478,49.07999382796752
479,50.50300946379068
480,49.33492316288518
481,49.265642958648506
482,49.06924591106417
483,50.12754976914088
484,49.45588398252464
485,50.07866244985212
486,51.24651207094176
487,50.38628868905534
488,50.26663506782378
489,49.35001510411538
490,50.2832637872095
491,50.362813998711374
492,50.11911989015518
493,51.47278913406325
494,51.20472343166692
495,51.70078294862859
496,50.13377374851421
497,50.63450519843525
498,50.362813998711374
499,50.92576848516558
500,49.89834683655859
501,50.39945826939128
502,50.33017806515461
503,50.13378101757027
504,50.59791218685346
505,49.812874395118655
506,50.48977051186157
507,49.61966565054445
508,50.62123208424292
509,49.84870590074162
510,49.73291291412775
511,50.21974382834837
512,50.10389373297707
513,49.88544643622185
514,50.319581742370744
515,50.15113095709893
516,50.08185075286225
517,49.494615189900195
518,50.45556113559714
519,50.7996732347754
520,50.3319126800317
521,50.492150529428564
522,50.128876323073236
523,50.32354194957474
524,50.74875508864812
525,51.461131813020856
526,51.04651162738943
527,51.4717247664628
528,51.00725760431001
529,51.508369037142714
530,51.0219187317251
531,51.311964231863485
532,51.34235563408012
533,51.1239083373249
534,51.67383663008768
535,50.13429109892609
536,51.802975703793166
537,49.72030930075529
538,49.9409788204955
539,50.17012260454906
540,50.05432961793519
541,50.159766330922956
542,50.15223880205201
543,49.96655758634875
544,51.109065121400995
545,49.85903179633546
546,49.73113067439313
547,49.7325141071279
548,49.42670049589493
549,49.858531724490945
550,49.66213467690661
551,50.64594050541723
552,49.974274718800984
553,49.75582742204576
554,50.403740907697866
555,50.68177201104018
556,49.84437098705229
557,50.24305652993953
558,50.21758129794266
559,49.952231738686166
560,50.04001891917319
561,50.551200119554636
562,49.6630624053998
563,50.926278566521404
564,51.45235210247984
565,50.73296628809081
566,50.96211007214436
567,50.6255440319339
568,51.525064558598565
569,50.42275169746411
570,50.99875434282428
571,50.9294741385876
572,50.660601314700386
573,50.61094865435394
574,50.46739257012618
575,50.305594304945636
576,49.96902826473517
577,51.90116339190875
578,51.06851090365966
579,50.326982493088416
580,51.29876275915824
581,49.91300069491761
582,50.63450519843525
583,50.362813998711374
584,50.24702101209751
585,49.92375588087703
586,50.424933501388146
587,50.73385192631813
588,51.24718518897302
589,49.93771166255045
590,51.20472343166692
591,50.32021591270569
592,50.63451246749131
593,50.59791218685346
594,51.29851258836311
595,50.23233837202615
596,50.73306982194719
597,50.46137862222332
598,50.12481258201286
599,50.85886574987807
600,50.523498124900094
601,50.21768451366712
602,50.49802289290323
603,50.42874268866655
604,50.23234564108221
605,51.444229156532636
606,50.926278566521404
607,50.75544776368259
608,51.73473978950205
609,51.73463625564566
610,50.76604071712454
611,50.846317085530494
612,50.74382500790661
613,51.02422957482114
614,50.99875434282428
615,52.07208520749623
616,50.326982493088416
617,50.08126047772214
618,50.13377374851421
619,50.63450519843525
620,49.971975483333665
621,49.856182496719796
622,50.14452893447363
623,51.56754457029678
624,51.34962411821063
625,51.24718518897302
626,50.13410871013479
627,49.93771166255045
628,50.62899723536203
629,50.43844311247149
630,50.59791218685346
631,50.425547116600356
632,51.29851258836311
633,50.23233837202615
634,50.73306982194719
635,50.46137862222332
636,50.66647367817506
637,50.4192271798955
638,49.97343318510022
639,50.523498124900094
640,49.99691146007053
641,50.49802289290323
642,50.42874268866655
643,49.8415071257045
644,51.444229156532636
645,50.492150529428564
646,50.32131972658975
647,50.79977676863179
648,50.7996732347754
649,50.3319126800317
650,50.27137747583197
651,50.32131972658975
652,50.29894178485436
653,50.102768895978144
654,50.425167451820634
655,51.17201404137567
656,50.452731760843015
657,50.2565588719668
658,50.68177201104018
659,50.88686706699192
660,50.46348694680243
661,51.023953443897796
662,49.99653179529081
663,50.71841628172009
664,50.64062332976606
665,50.64913607748342
666,50.23196597630248
667,50.522011476440866
668,50.45263549604269
669,50.41603521540484
670,50.551200119554636
671,50.33396285095835
672,50.660601314700386
673,50.6858398668814
674,50.4672890362698
675,50.69643282032335
676,50.75855232300012
677,50.37784749923969
678,51.31711708189911
679,51.34235563408012
680,51.123804803468516
681,51.35294858752207
682,51.31485020655405
683,51.55804364347381
684,50.86500315039897
685,50.66770837177269
686,51.389592858201986
687,51.20387708737187
688,51.15422442702542
689,50.81459898777784
690,50.80848234483121
691,49.628719608308735
692,49.874731214086346
693,49.46011102845491
694,49.99882283061834
695,50.02406138279936
696,50.62733711238716
697,50.30634553596518
698,49.918861349627434
699,49.81636927200355
700,50.09677383891808
701,49.400121712307396
702,50.07129860692121
703,51.14462947159317
704,49.80562135510019
705,50.87656376919684
706,50.94812889015244
707,49.99056206230191
708,49.90761822975606
709,50.085959416204375
710,49.89971140328833
711,51.441898575537756
712,50.85305602904686
713,50.43843584341543
714,50.863648982488805
715,50.30630988868175
716,50.96625196081666
717,50.92576848516558
718,50.90029325316871
719,52.29451216040628
720,50.63451246749131
721,50.31050637462891
722,51.47835599571855
723,50.52305195431001
724,50.10264377169567
725,50.162209097335186
726,50.313701946695105
727,50.30021854027431
728,50.352628277209995
729,51.565729579252356
730,50.74389151371696
731,50.512400302206984
732,50.92913917696701
733,51.11929926568728
734,51.15828296102057
735,51.0424899744067
736,50.44956447030088
737,50.91458885246437
738,51.19492723170048
739,50.538411464501756
740,52.000192393976114
741,50.35165384423793
742,50.90243107877315
743,50.88005313703774
744,51.38078458695879
745,51.131471328970306
746,50.356171136202185
747,50.3814096883832
748,50.66379737540541
749,50.66369384154902
750,50.27620965521128
751,50.454122144501916
752,49.92753547967236
753,50.42864691250505
754,50.16296966068404
755,50.15615169024961
756,50.58561787914649
757,50.47281046711109
758,50.76030112636612
759,50.20416044779155
760,50.32021591270569
761,50.13410871013479
762,50.74955320946277
763,50.70388844788949
764,49.90100784805621
765,52.51080950449649
766,50.9438003043821
767,51.94536673808058
768,51.673675538356704
769,50.87966427781405
770,50.55224049122201
771,50.3814096883832
772,50.3590317466478
773,50.36978693260721
774,50.16296966068404
775,50.425547116600356
776,49.557811974964295
777,49.535434033228896
778,50.68418250265843
779,50.46137862222332
780,49.84475065183202
781,50.02266314112266
782,50.33158156605264
783,50.84491482870754
784,49.53576899484948
785,50.80245307140144
786,50.34233484042586
787,50.2653092672035
788,50.12481258201286
789,50.047024202965744
790,50.21768451366712
791,50.49802289290323
792,50.35385147613909
793,50.01157258748562
794,50.80245307140144
795,51.13180439721237
796,50.273205327090956
797,51.257600325143244
798,50.70145964656868
799,50.8197750917779
800,50.616419088932304
801,50.675984414571815
802,50.82747726393173
803,51.246852408239896
804,51.13181166626843
805,51.872152374911586
806,51.16171274753308
807,51.186951299714096
808,50.96850400295887
809,51.18186625551119
810,50.93696244931892
811,50.70959881603294
812,51.25966375583281
813,51.254584679187346
814,50.67053741923542
815,51.21512020724325
816,52.07690400491336
817,51.24268451626564
818,50.65567311201171
819,51.4717247664628
820,51.31307121554298
821,51.00725760431001
822,51.43908883290604
823,51.23707301933602
824,51.242588251465314
825,52.6954909755404
826,51.341152874977254
827,51.24826558589199
828,50.833748934116954
829,51.53054973905782
830,51.57974658189954
831,51.54267668162376
832,50.770913102210834
833,51.320978042010715
834,51.015164430777745
835,51.226222605777174
836,51.59993298851205
837,50.637583314296805
838,50.993121743698595
839,51.12828664784839
840,51.4527104754143
841,51.310163619297015
842,50.306407070002585
843,50.52641478254149
844,50.504036840806094
845,51.004768290727135
846,50.926382100377786
847,50.9516206525588
848,51.88653961067163
849,50.92233868632646
850,50.10690792847024
851,50.99885787668066
852,50.92957767244398
853,51.87579169376828
854,50.63512608270352
855,51.312022199446446
856,50.47488823330666
857,50.334391548116024
858,50.2566031690689
859,50.84952024404655
860,50.41029989369474
861,51.773580482343576
862,51.57848836770884
863,50.59799852430132
864,51.246852408239896
865,50.62546145036172
866,50.63097668249101
867,50.72954130600295
868,50.9661782461175
869,51.248462399283326
870,51.29765924212506
871,51.25930907389619
872,50.64020515934899
873,50.48882576243634
874,50.11319832542838
875,50.503933306949705
876,51.04505474546213
877,51.17273404345353
878,50.851742467031535
879,51.04155165925447
880,51.285981307036835
881,51.14300575376186
882,51.117530521765
883,50.46101475456627
884,50.8517497360876
885,51.254584679187346
886,51.06137593461314
887,51.56210738453418
888,51.313873555771586
889,52.48172317686124
890,51.120561277341
891,51.34970506139455
892,50.63623306638302
893,50.88224467216063
894,50.467624486529196
895,51.740590549077545
896,50.877159627957724
897,51.817163630273456
898,50.73418407468275
899,50.42837046344979
900,51.47597388393831
901,50.44303159086488
902,52.490021806779374
903,50.67574495125451
904,50.64520782879549
905,52.24782220906001
906,51.3832422434937
907,50.94452676239305
908,50.5784830660477
909,51.02741235387456
910,52.10039727158989
911,51.434547323456776
912,50.67257311423584
913,50.94093969393649
914,50.93696244931892
915,50.9661782461175
916,51.24856593313971
917,50.97677119955945
918,50.64020515934899
919,51.60621305490343
920,51.03889070223622
921,50.660601314700386
922,51.82845093579003
923,50.246619516529584
924,49.987714329603655
925,50.75855232300012
926,50.23196565817056
927,50.81303857199416
928,50.83827712417517
929,51.12066481119738
930,50.84887007761712
931,50.60704442326925
932,50.63460873229164
933,50.43843584341543
934,50.863648982488805
935,50.847970984843954
936,51.26113611014355
937,50.70499543156898
938,50.39918182033602
939,50.90029325316871
940,50.83101304893204
941,50.41384294775111
942,50.70388844788949
943,50.63451246749131
944,50.91880022941907
945,50.73306982194719
946,51.28299811470997
947,50.74382500790661
948,51.02422957482114
949,50.99875434282428
950,51.147058889174055
951,51.16171274753308
952,51.186951299714096
953,51.469338986736304
954,51.46923545287992
955,51.001474898136216
956,51.08175126654218
957,50.979259188918284
958,51.25966375583281
959,50.827817476865846
960,50.63460873229164
961,50.63450519843525
962,50.863648982488805
963,50.52708294227835
964,50.64536391825106
965,50.39918182033602
966,50.67952019957212
967,51.0086540766471
968,51.78855157432586
969,51.518905977179976
970,52.09607427967269
971,50.68177201104018
972,50.56597902442631
973,50.46348694680243
974,50.74389151371696
975,50.71841628172009
976,50.64913607748342
977,50.37784781737162
978,51.46855319032967
979,50.91687019918227
980,50.554735904554946
981,50.646223905396624
982,50.67146245757764
983,51.16171274753308
984,51.186951299714096
985,50.96850400295887
986,51.001474898136216
987,50.86097821294558
988,50.335744926809916
989,49.788998786444814
990,50.74382500790661
991,50.10264377169567
992,50.30366399606898
993,49.94143604373859
994,51.161428866276836
995,50.325167502043996
996,50.275514841697536
997,50.13195875746979
998,49.970160492289246
999,49.63359445207878
1000,50.7584861353217
1001,51.565729579252356
1002,49.808906049793784
1003,49.59045875303856
1004,50.0911902029596
1005,49.26215990942868
1006,50.74382500790661
1007,49.66084545231592
1008,49.35503184108295
1009,49.635370220319054
1010,49.49251501379489
1011,49.44286235344844
1012,50.59226551839757
1013,50.39905677382336
1014,51.16975812018273
1015,50.70551278198087
1016,51.56729657965098
1017,51.10184889121862
1018,50.908640146644416
1019,50.64973495971847
1020,51.19979989951836
1021,51.174324667521496
1022,51.10504446328482
1023,51.50794348913347
1024,50.399032721382035
1025,50.968212423208065
1026,50.6918604295018
1027,51.107937497060526
1028,50.69342084528548
1029,50.88938666644892
1030,51.118530450502476
1031,50.356171136202185
1032,50.3814096883832
1033,50.16285885777159
1034,50.19593328680532
1035,50.05543660161469
1036,50.17371757758739
1037,50.454122144501916
1038,50.42864691250505
1039,50.68025475083398
1040,50.16296966068404
1041,50.94093969393649
1042,52.72456150691864
1043,50.52695789576569
1044,50.35678890012818
1045,50.97677119955945
1046,51.18186625551119
1047,51.03889070223623
1048,51.22302703371098
1049,51.24826558589199
1050,51.02981828913677
1051,51.02971475528039
1052,51.258858539333936
1053,50.70151944552689
1054,51.10020498841412
1055,51.015164430777745
1056,51.074729756417256
1057,51.02982555819283
1058,51.12828664784839
1059,51.13182243284869
1060,51.08939056570043
1061,50.846575754093315
1062,51.81835602016314
1063,51.15409845944014
1064,50.882407259716274
1065,50.766614273102405
1066,50.443349141881924
1067,50.94452676239305
1068,51.76677844997792
1069,50.65370197113968
1070,51.72431669267181
1071,51.154105728496205
1072,51.117505447858356
1073,51.25267035200815
1074,50.55930179821121
1075,50.933712339679346
1076,50.7474643267633
1077,51.147690007578625
1078,50.73306982194719
1079,52.006035884495546
1080,51.22040246369735
1081,51.19492723170048
1082,52.88403028826494
1083,50.929249979879465
1084,50.756877098159265
1085,51.2352306063449
1086,50.58752311038938
1087,50.244419358605846
1088,50.49934869352351
1089,50.23367144170249
1090,51.23523787540096
1091,49.92710163240913
1092,50.32776148989063
1093,50.51240757126305
1094,52.10878931502614
1095,51.24856593313971
1096,51.595354335087634
1097,50.97677119955945
1098,50.64020515934899
1099,51.17818897219438
1100,51.539725686013654
1101,50.92627856652141
1102,50.95151711870242
1103,50.73306982194719
1104,50.73296628809081
1105,50.96211007214436
1106,50.40477097833731
1107,51.359597199799104
1108,50.80345652122455
1109,50.718415963588164
1110,50.77798128922768
1111,51.77720105816933
1112,50.310506374628915
1113,49.8965245764581
1114,50.11719409619831
1115,49.618933324663686
1116,50.74382500790661
1117,51.33029539824068
1118,50.92223515247007
1119,50.718415963588164
1120,49.93588940244996
1121,50.1318552236134
1122,49.92577623883385
1123,49.85436750567537
1124,51.56572957925236
1125,50.72248413756132
1126,50.92627856652141
1127,51.053957864512796
1128,50.73296628809081
1129,51.886436076815244
1130,51.02422957482114
1131,50.32757744821045
1132,50.99875434282428
1133,51.5452463304801
1134,50.846575754093315
1135,50.60085373872704
1136,50.6533670095191
1137,50.49156874433856
1138,50.37577575772469
1139,50.66412219547852
1140,50.91905153039619
1141,50.653374278575164
1142,51.14859049636692
1143,50.26113203467913
1144,50.75183536823073
1145,50.25703090028135
1146,51.482485750906314
1147,50.89195211119483
1148,51.2892770063321
1149,50.902545064636776
1150,50.88686706699192
1151,50.73548767007927
1152,50.96466456731355
1153,50.438077902484
1154,50.939189335316684
1155,52.01252019998865
1156,50.28267356811795
1157,51.06367257260306
1158,50.673408549639284
1159,49.976309380738364
1160,50.33396285095835
1161,51.254584679187346
1162,51.06127240075675
1163,51.1869512997141
1164,50.96850400295887
1165,51.197544253156046
1166,51.40263930910778
1167,50.97925918891829
1168,51.03889070223623
1169,50.73307709100325
1170,50.74773821841835
1171,51.03778371855673
1172,50.968407738158554
1173,51.066972361670494
1174,50.849735093074216
1175,50.82744103084644
1176,51.68790331246505
1177,51.6771553955617
1178,51.63149063398842
1179,50.942607024728474
1180,51.266830052245915
1181,51.15547325185734
1182,50.22828138591309
1183,50.853329884892766
1184,51.30318452132247
1185,50.53690420212704
1186,50.50030392148919
1187,50.83153818065882
1188,50.83507396565912
1189,50.81734579708761
1190,50.827167139191396
1191,51.98142086947192
1192,50.57442354008344
1193,50.54894830808657
1194,51.54816807702823
1195,50.583746922290246
1196,50.39764327834686
1197,50.6271822443176
1198,49.73972378262982
1199,50.33407789015072
1200,50.41230408763003
1201,50.21166883895394
1202,49.921132010234544
1203,50.080601084616525
1204,50.21576598876632
1205,49.99852872017003
1206,50.32275174768747
1207,50.19700771153885
1208,50.60628018252522
1209,51.34770559330982
1210,51.86498823865636
1211,50.83153818065882
1212,50.79264209851084
1213,51.148055181756995
1214,50.81277990343135
1215,51.01341547023936
1216,50.94413526600269
1217,50.93696244931892
1218,50.74773821841835
1219,51.31784564873757
1220,50.4588965776965
1221,51.02807627952252
1222,50.77187779379437
1223,50.82744103084644
1224,50.375313004659276
1225,51.35970800271156
1226,50.77809209214013
1227,50.80246034045749
1228,51.33248396734869
1229,50.44434625319386
1230,50.812890706343794
1231,50.448948127635774
1232,50.10265104075173
1233,50.11731216816682
1234,50.25675097569893
1235,51.02771106953502
1236,50.81047380093874
1237,51.013518685963824
1238,50.753679655182246
1239,51.65072887743876
1240,52.0075000354789
1241,50.553520698908116
1242,52.69984530856731
1243,51.22186661468071
1244,51.517279425249434
1245,52.358655562232165
1246,50.73454124198661
1247,51.029175220518376
1248,50.641872490140976
1249,50.79420978335059
1250,51.02480417905095
1251,51.629187662131855
1252,50.47807784553299
1253,50.74763468456196
1254,50.8461993080739
1255,50.4588965776965
1256,51.02807627952252
1257,50.841828266606484
1258,50.557780657961075
1259,50.0839448299321
1260,50.654812823600174
1261,50.16286612682765
1262,50.76226573411703
1263,50.44330772178822
1264,50.858444665004626
1265,51.178708553092164
1266,51.10300730337983
1267,50.1939039841999
1268,49.962383013699956
1269,50.598134158050286
1270,50.65785801802055
1271,51.24635720527187
1272,51.18064995317925
1273,50.874836341946285
1274,51.47606276374799
1275,50.819546996549256
1276,50.69332458048516
1277,50.852793654867135
1278,50.987958559016924
1279,50.921543871205124
1280,50.96920028178946
1281,50.14606568674933
1282,50.962117341200425
1283,51.48810043971776
1284,50.6689410644352
1285,50.80346379028061
1286,50.49765017904764
1287,50.929481407643664
1288,50.242650933577366
1289,50.72746559407364
1290,50.83154544971488
1291,50.22346966574087
1292,51.0134224211635
1293,51.14806245081306
1294,50.32235374600546
1295,50.60517596906094
1296,50.88551434829703
1297,50.81623414406036
1298,50.61983709647602
1299,50.993875171775414
1300,51.12056854639706
1301,50.58313328198178
1302,50.71829818613158
1303,50.721833971131886
1304,50.509336642202484
1305,50.713927144664154
1306,51.3153121007966
1307,50.75831564318427
1308,50.539868346429046
1309,51.68237588148129
1310,50.76890859662622
1311,50.974003652577956
1312,50.60185120206871
1313,50.831028099303
1314,50.08366838087684
1315,51.30638785108355
1316,50.73627266306946
1317,50.14903710010739
1318,50.534256849499435
1319,50.539772081628726
1320,50.37866756939611
1321,50.3988053743166
1322,49.90042460275416
1323,49.816598628426696
1324,49.29931353827675
1325,49.26260972378251
1326,49.3977746279323
1327,49.18053735933602
1328,49.57965159938093
1329,48.732904698201814
1330,49.46366911361659
1331,50.20509452440118
1332,49.68892711175019
1333,49.69246289675049
1334,49.65003102960221
1335,50.39764327834686
1336,50.13196602652585
1337,50.12634726054017
1338,49.93579313764964
1339,49.622351332207415
1340,50.41230408763003
1341,50.27728374439423
1342,49.99050799063273
1343,50.19700771153885
1344,51.158739016795494
1345,51.03778371855673
1346,51.05662614506648
1347,51.567807345447925
1348,51.38348936276868
1349,51.048214084443025
1350,50.345489370809126
1351,51.92726945825606
1352,50.43836130246339
1353,50.99876161188034
1354,50.256849541002275
1355,50.551483519534045
1356,51.402746224116086
1357,51.16288466995912
1358,50.546829078087214
1359,50.53244184232717
1360,50.73661287600357
1361,50.69418100885529
